iteration,latency (ms)
0,4.461184024810791
1,4.887135982513428
2,4.213632106781006
3,5.016511917114258
4,4.230175971984863
5,4.229568004608154
6,4.363743782043457
7,4.24560022354126
8,4.486944198608398
9,5.200128078460693
10,9.358495712280273
11,9.135519981384277
12,4.7473602294921875
13,4.20300817489624
14,4.216576099395752
15,4.182208061218262
16,4.226592063903809
17,4.228352069854736
18,4.594304084777832
19,5.904064178466797
20,4.7707839012146
21,4.563263893127441
22,4.429408073425293
23,4.502111911773682
24,4.232096195220947
25,4.271359920501709
26,4.404543876647949
27,5.565855979919434
28,6.143295764923096
29,7.497407913208008
30,4.1735358238220215
31,4.341184139251709
32,4.2824320793151855
33,4.307168006896973
34,4.234303951263428
35,4.226655960083008
36,4.868544101715088
37,4.742400169372559
38,4.104351997375488
39,5.10038423538208
40,4.379680156707764
41,4.148320198059082
42,4.19920015335083
43,4.170368194580078
44,4.168543815612793
45,4.4588799476623535
46,4.4962239265441895
47,4.260608196258545
48,4.344607830047607
49,4.226848125457764
50,4.245376110076904
51,4.854720115661621
52,4.4976959228515625
53,4.133887767791748
54,4.218111991882324
55,4.137983798980713
56,4.7282562255859375
57,4.16918420791626
58,4.276288032531738
59,4.159872055053711
60,4.233344078063965
61,4.587520122528076
62,4.385503768920898
63,4.238719940185547
64,4.445888042449951
65,4.639167785644531
66,4.197760105133057
67,4.419839859008789
68,4.445856094360352
69,4.186240196228027
70,4.16480016708374
71,4.571360111236572
72,4.187295913696289
73,4.111487865447998
74,4.326015949249268
75,4.1393280029296875
76,4.365024089813232
77,4.232992172241211
78,4.267295837402344
79,4.667456150054932
80,4.226816177368164
81,4.492415904998779
82,4.207168102264404
83,4.4903998374938965
84,4.362175941467285
85,4.643263816833496
86,4.339168071746826
87,4.363776206970215
88,4.172128200531006
89,4.6029438972473145
90,4.309247970581055
91,4.189311981201172
92,4.4699201583862305
93,4.153183937072754
94,4.138400077819824
95,4.221183776855469
96,6.318912029266357
97,4.533599853515625
98,4.363584041595459
99,4.263487815856934
